dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;xD;yD;zD;prF;depPrF;concessionPrF;absF;cumulF;xF;yF;zF;cote;anneeMesureTrafic;typeComptageTrafic;typeComptageTrafic_lib;TMJA;ratio_PL
01/01/2024;A0071;19958;105;45;C;848;8032;615111,81;6749622,14;0;125;45;C;788;27990;618446,02;6731096,5;0;I;2024;1;Permanent horaire;28555;16,017
01/01/2024;A0071;12259;125;45;C;788;27990;618446,02;6731096,5;0;138;41;C;50;40249;624480,94;6720580,7;0;I;2024;1;Permanent horaire;28555;16,017
01/01/2024;A0071;18739;138;41;C;50;40249;624480,94;6720580,7;0;156;41;C;796;58988;626188,54;6702417,93;0;I;2024;1;Permanent horaire;27801;16,059
01/01/2024;A0071;15155;156;41;C;796;58988;626188,54;6702417,93;0;171;41;C;950;74143;627724,07;6688015,2;0;I;2024;1;Permanent horaire;26840;14,012
01/01/2024;A0071;1549;171;41;C;950;74143;627724,07;6688015,2;0;173;41;C;497;75692;627622,66;6686465,93;0;I;2024;1;Permanent horaire;41347;14,701
01/01/2024;A0071;4275;173;41;C;497;75692;627622,66;6686465,93;0;177;18;C;762;79967;629645,94;6683077,45;0;I;2024;1;Permanent horaire;41347;14,701
01/01/2024;A0071;5689;177;18;C;762;79967;629645,94;6683077,45;0;183;18;C;458;85656;633349,58;6679002,7;0;I;2024;1;Permanent horaire;26921;13,963
01/01/2024;A0071;25848;183;18;C;458;85656;633349,58;6679002,7;0;209;18;C;310;111504;649443,67;6660698,54;0;I;2024;1;Permanent horaire;26077;13,298
01/01/2024;A0071;41919;209;18;C;310;111504;649443,67;6660698,54;0;251;18;C;229;153423;658375,56;6624445,73;0;I;2022;1;Permanent horaire;20060;9,655
01/01/2024;A0071;22965;251;18;C;229;153423;658375,56;6624445,73;0;274;18;C;194;176388;666363,12;6603548,54;0;I;2022;1;Permanent horaire;20510;10,259
01/01/2024;A0071;6236;274;18;C;194;176388;666363,12;6603548,54;0;280;3;C;430;182624;671665,29;6601144,33;0;I;2022;1;Permanent horaire;20510;10,259
01/01/2024;A0071;14520;280;3;C;430;182624;671665,29;6601144,33;0;294;3;C;950;197144;678079,95;6588621,73;0;I;2022;1;Permanent horaire;20383;10,122
01/01/2024;A0071;22580;294;3;C;950;197144;678079,95;6588621,73;0;317;3;C;530;219724;697056,87;6581138,07;0;I;2022;1;Permanent horaire;29419;21,197
01/01/2024;A0071;430;317;3;C;530;219724;697056,87;6581138,07;0;317;3;C;960;220154;697483,96;6581096,24;0;I;2022;1;Permanent horaire;26247;14,204
01/01/2024;A0071;330;317;3;C;960;220154;697483,96;6581096,24;0;318;3;C;290;220484;697798,76;6581001,83;0;I;2022;1;Permanent horaire;24829;11,88
01/01/2024;A0071;32010;318;3;C;290;220484;697798,76;6581001,83;0;350;3;C;300;252494;710622,45;6555078,23;0;I;2022;1;Permanent horaire;27917;12,946
01/01/2024;A0071;2450;350;3;C;300;252494;710622,45;6555078,23;0;352;3;C;750;254944;709325,28;6553009,81;0;I;2022;1;Permanent horaire;32927;14,043
01/01/2024;A0071;1339;352;3;C;750;254944;709325,28;6553009,81;0;354;63;C;89;256283;709054,37;6551740,11;0;I;2022;1;Permanent horaire;32927;14,043
01/01/2024;A0071;7951;354;63;C;89;256283;709054,37;6551740,11;0;362;63;C;40;264234;708439,78;6544052,96;0;I;2022;1;Permanent horaire;32937;14,046
01/01/2024;A0071;2753;362;63;C;40;264234;708439,78;6544052,96;0;364;63;C;793;266987;707781,74;6541449,36;0;I;2022;1;Permanent horaire;35467;14,341
01/01/2024;A0071;10107;364;63;C;793;266987;707781,74;6541449,36;0;374;63;C;900;277094;711915,01;6532834,98;0;I;2022;1;Permanent horaire;38431;13,146
01/01/2024;A0071;5800;374;63;C;900;277094;711915,01;6532834,98;0;380;63;C;700;282894;712464,39;6527073,39;0;I;2022;1;Permanent horaire;41964;11,674
01/01/2024;A0071;4300;380;63;C;700;282894;712464,39;6527073,39;0;385;63;C;0;287194;711711,94;6522867,24;0;I;2022;1;Permanent horaire;44913;11,135
01/01/2024;A0071;2400;385;63;C;0;287194;711711,94;6522867,24;0;387;63;C;400;289594;711091,62;6520560,85;0;I;2022;1;Permanent horaire;44975;6,389
01/01/2024;A0071;1167;387;63;C;400;289594;711091,62;6520560,85;0;388;63;C;567;290761;710907,02;6519435,51;0;I;2022;1;Permanent horaire;47609;9,445
01/01/2024;A0072;10506;85;42;C;0;400;786618,88;6524668,85;0;95;42;C;506;10906;791957,24;6515716,62;0;I;2024;1;Permanent horaire;20196;17,122
01/01/2024;A0072;12136;95;42;C;506;10906;791957,24;6515716,62;0;107;42;C;642;23042;792755,65;6505010,01;0;I;2024;1;Permanent horaire;22505;15,641
01/01/2024;A0072;15877;107;42;C;642;23042;792755,65;6505010,01;0;123;42;C;519;38919;800694,97;6492352,16;0;I;2024;1;Permanent horaire;27291;13,44
01/01/2024;A0075;1050;0;63;C;0;0;710907,02;6519435,51;0;1;63;C;66;1050;710775,22;6518387,16;0;I;2022;1;Permanent horaire;65869;7,062
01/01/2024;A0075;2030;1;63;C;66;1050;710775,22;6518387,16;0;3;63;C;52;3080;711279,89;6516477,94;0;I;2022;1;Permanent horaire;66792;10,472
01/01/2024;A0075;886;3;63;C;52;3080;711279,89;6516477,94;0;4;63;C;71;3966;711527,12;6515543,22;0;I;2022;1;Permanent horaire;63415;8,721
01/01/2024;A0075;1981;4;63;C;71;3966;711527,12;6515543,22;0;6;63;C;15;5947;712047,77;6513762,65;0;I;2022;1;Permanent horaire;59263;8,107
01/01/2024;A0075;4159;6;63;C;15;5947;712047,77;6513762,65;0;10;63;C;2;10106;711502,92;6509857,75;0;I;2022;1;Permanent horaire;52684;7,709
01/01/2024;A0075;358;10;63;C;2;10106;711502,92;6509857,75;0;10;63;C;360;10464;711193,22;6509471,19;0;I;2022;1;Permanent horaire;50142;8,323
01/01/2024;A0075;639;10;63;C;360;10464;711193,22;6509471,19;0;10;63;C;999;11103;711084,28;6508878;0;I;2022;1;Permanent horaire;50142;8,323
01/01/2024;A0075;2630;219;12;N;826;221533;701682,91;6332537,91;0;222;12;C;456;224163;701973,4;6329941,1;0;I;2024;1;Permanent horaire;14087;11,69
01/01/2024;A0075;544;222;12;C;456;224163;701973,4;6329941,1;0;222;12;C;1000;224707;702112,43;6329400,53;0;I;2024;1;Permanent horaire;14087;11,69
01/01/2024;A0075;1400;331;34;C;0;332261;722192,46;6251052,54;0;332;34;C;400;333661;722766,92;6249835,77;0;I;2024;1;Permanent horaire;24067;11,983
01/01/2024;A0075;1530;332;34;C;400;333661;722766,92;6249835,77;0;333;34;C;930;335191;723975,67;6248931,49;0;I;2024;1;Permanent horaire;20533;6,848
01/01/2024;A0077;4921;0;77;C;0;0;682581,83;6791477,52;0;5;77;C;660;4921;682660,4;6786240,56;0;I;2022;1;Permanent horaire;16551;15,56
01/01/2024;A0077;426;5;77;C;660;4921;682660,4;6786240,56;0;6;77;C;90;5347;682651,69;6785815,78;0;I;2022;1;Permanent horaire;11620;19,302
01/01/2024;A0077;1368;6;77;C;90;5347;682651,69;6785815,78;0;7;77;C;458;6715;681992,05;6784592,67;0;I;2022;1;Permanent horaire;12170;19,15
01/01/2024;A0077;979;7;77;C;458;6715;681992,05;6784592,67;0;8;45;C;443;7694;681607,62;6783740,87;0;I;2022;1;Permanent horaire;12170;19,15
01/01/2024;A0077;1530;8;45;C;443;7694;681607,62;6783740,87;0;10;77;C;20;9224;680724,53;6782450,97;0;I;2022;1;Permanent horaire;12170;19,15
01/01/2024;A0077;10950;10;77;C;20;9224;680724,53;6782450,97;0;20;45;C;970;20174;675504,82;6773279,31;0;I;2022;1;Permanent horaire;12170;19,15
01/01/2024;A0077;7144;20;45;C;970;20174;675504,82;6773279,31;0;28;45;C;114;27318;675850,14;6766253,02;0;I;2022;1;Permanent horaire;14839;18,869
01/01/2024;A0077;16006;28;45;C;114;27318;675850,14;6766253,02;0;44;45;C;120;43324;676901,44;6750636,66;0;I;2022;1;Permanent horaire;11703;26,757
01/01/2024;A0077;10308;44;45;C;120;43324;676901,44;6750636,66;0;54;45;C;428;53632;678673,3;6740804,18;0;I;2022;1;Permanent horaire;11095;21,077
01/01/2024;A0077;13194;54;45;C;428;53632;678673,3;6740804,18;0;67;45;C;622;66826;681211,42;6728290,08;0;I;2022;1;Permanent horaire;9181;29,493
01/01/2024;A0077;13398;67;45;C;622;66826;681211,42;6728290,08;0;81;45;C;20;80224;690600,55;6718998,04;0;I;2022;1;Permanent horaire;10152;33,627
01/01/2024;A0077;2210;81;45;C;20;80224;690600,55;6718998,04;0;83;45;C;230;82434;691369,27;6716944,47;0;I;2022;1;Permanent horaire;9007;28,728
01/01/2024;A0077;14720;83;45;C;230;82434;691369,27;6716944,47;0;97;58;C;950;97154;695389,47;6703605,64;0;I;2022;1;Permanent horaire;9007;28,728
01/01/2024;A0077;2020;97;58;C;950;97154;695389,47;6703605,64;0;99;58;C;970;99174;695943,05;6701676,71;0;I;2022;1;Permanent horaire;9007;28,728
01/01/2024;A0077;580;99;58;C;970;99174;695943,05;6701676,71;0;100;58;C;550;99754;695894,27;6701103,53;0;I;2022;1;Permanent horaire;15176;26,978
01/01/2024;A0079;1356;0;3;C;0;0;696674,25;6581094,38;0;1;3;C;330;1356;697854,98;6581358,61;0;I;2022;1;Permanent horaire;10542;45,482
01/01/2024;A0079;1420;1;3;C;330;1356;697854,98;6581358,61;0;2;3;C;750;2776;698851,23;6582329,62;0;I;2022;1;Permanent horaire;13627;39,467
01/01/2024;A0079;1151;2;3;C;750;2776;698851,23;6582329,62;0;3;3;C;901;3927;699593,77;6583205,21;0;I;2022;1;Permanent horaire;14244;39,71
01/01/2024;A0079;4115;3;3;C;901;3927;699593,77;6583205,21;0;8;3;C;15;8042;702227,5;6586085,61;0;I;2024;1;Permanent horaire;14220;28,49
01/01/2024;A0079;3005;8;3;C;15;8042;702227,5;6586085,61;0;11;3;C;20;11047;703309,07;6588753,28;0;I;2024;1;Permanent horaire;13986;28,837
01/01/2024;A0079;10029;11;3;C;20;11047;703309,07;6588753,28;0;21;3;C;49;21076;711883,32;6593519,06;0;I;2024;1;Permanent horaire;14397;28,78
01/01/2024;A0079;7032;21;3;C;49;21076;711883,32;6593519,06;0;28;3;C;81;28108;718394,05;6595199,59;0;I;2024;1;Permanent horaire;15010;36,255
01/01/2024;A0079;5974;28;3;C;81;28108;718394,05;6595199,59;0;34;3;C;55;34082;723748,63;6597314,48;0;I;2024;1;Permanent horaire;15010;36,255
01/01/2024;A0079;3951;34;3;C;55;34082;723748,63;6597314,48;0;38;3;C;6;38033;727120,31;6599211,38;0;I;2024;1;Permanent horaire;14318;38,157
01/01/2024;A0079;86;38;3;C;6;38033;727120,31;6599211,38;0;38;3;C;92;38119;727195,05;6599253,72;0;I;2024;1;Permanent horaire;12273;42,339
01/01/2024;A0079;7949;38;3;C;92;38119;727195,05;6599253,72;0;46;3;C;41;46068;734770,57;6601362,97;0;I;2024;1;Permanent horaire;12736;35,408
01/01/2024;A0079;5020;46;3;C;41;46068;734770,57;6601362,97;0;51;3;C;61;51088;739243,06;6603570,08;0;I;2024;1;Permanent horaire;13757;32,754
01/01/2024;A0079;10030;51;3;C;61;51088;739243,06;6603570,08;0;61;3;C;91;61118;749056,88;6604027,21;0;I;2024;1;Permanent horaire;13239;37,127
01/01/2024;A0079;3944;61;3;C;91;61118;749056,88;6604027,21;0;65;3;C;35;65062;752829,59;6604539,88;0;I;2024;1;Permanent horaire;13126;43,462
01/01/2024;A0079;45;65;3;C;35;65062;752829,59;6604539,88;0;65;3;C;80;65107;752873,19;6604528,71;0;I;2024;1;Permanent horaire;13784;40,649
01/01/2024;A0079;1979;65;3;C;80;65107;752873,19;6604528,71;0;67;3;C;59;67086;754706,03;6603848,66;0;I;2024;1;Permanent horaire;13784;40,649
01/01/2024;A0079;17959;67;3;C;59;67086;754706,03;6603848,66;0;85;3;C;18;85045;770084,06;6595521,73;0;I;2024;1;Permanent horaire;14428;32,573
01/01/2024;A0079;6922;85;3;C;18;85045;770084,06;6595521,73;0;91;3;C;940;91967;776807,59;6596932,5;0;I;2024;1;Permanent horaire;16018;31,757
01/01/2024;A0079;94;91;3;C;940;91967;776807,59;6596932,5;0;92;71;C;34;92061;776895,27;6596959,25;0;I;2024;1;Permanent horaire;16018;31,757
01/01/2024;A0079;310;92;71;C;34;92061;776895,27;6596959,25;0;92;71;C;344;92371;777190,42;6597050,34;0;I;2024;1;Permanent horaire;16018;31,757
01/01/2024;A0081;27428;175;72;C;0;739;486840,33;6774829,39;0;202;72;C;347;28167;460405,73;6772141,86;0;I;2024;1;Permanent horaire;22980;11,133
01/01/2024;A0081;9674;202;72;C;347;28167;460405,73;6772141,86;0;211;72;C;998;37841;451540,39;6774653,35;0;I;2024;1;Permanent horaire;22490;11,209
01/01/2024;A0081;11985;211;72;C;998;37841;451540,39;6774653,35;0;224;53;C;17;49826;440584,12;6778620,22;0;I;2024;1;Permanent horaire;22490;11,209
01/01/2024;A0081;20020;224;53;C;17;49826;440584,12;6778620,22;0;244;53;C;31;69846;421944,03;6784877,69;0;I;2024;1;Permanent horaire;22388;11,739
01/01/2024;A0081;7556;244;53;C;31;69846;421944,03;6784877,69;0;251;53;C;582;77402;414824,76;6785501,57;0;I;2024;1;Permanent horaire;23782;13,646
01/01/2024;A0081;16708;251;53;C;582;77402;414824,76;6785501,57;0;268;53;C;294;94110;399172,09;6783591,4;0;I;2024;1;Permanent horaire;22619;13,606
01/01/2024;A0083;8582;0;44;C;60;5035;358503,13;6679984,16;0;8;44;C;642;13617;363418,05;6673033,02;0;I;2024;1;Permanent horaire;29585;8,433
01/01/2024;A0083;12883;8;44;C;642;13617;363418,05;6673033,02;0;21;44;C;525;26500;368364,53;6661362,31;0;I;2024;1;Permanent horaire;29717;8,433
01/01/2024;A0083;1107;21;44;C;525;26500;368364,53;6661362,31;0;22;85;C;632;27607;368796,54;6660319,94;0;I;2024;1;Permanent horaire;29717;8,433
01/01/2024;A0083;21358;22;85;C;632;27607;368796,54;6660319,94;0;43;85;C;990;48965;379258,63;6642787,91;0;I;2024;1;Permanent horaire;21168;9,529
01/01/2024;A0083;1940;43;85;C;990;48965;379258,63;6642787,91;0;45;85;C;930;50905;379870,18;6640952,12;0;I;2024;1;Permanent horaire;24949;10,594
01/01/2024;A0083;19095;45;85;C;930;50905;379870,18;6640952,12;0;65;85;C;25;70000;382769,46;6622549,66;0;I;2024;1;Permanent horaire;22154;10,138
01/01/2024;A0083;11645;65;85;C;25;70000;382769,46;6622549,66;0;76;85;C;670;81645;387568,56;6612156,22;0;I;2024;1;Permanent horaire;27223;10,269
01/01/2024;A0083;17585;76;85;C;670;81645;387568,56;6612156,22;0;94;85;C;255;99230;402214,69;6602861,43;0;I;2024;1;Permanent horaire;20834;10,19
01/01/2024;A0083;5779;94;85;C;255;99230;402214,69;6602861,43;0;100;85;C;34;105009;406907,8;6599668,17;0;I;2024;1;Permanent horaire;20206;10,64
01/01/2024;A0083;13602;100;85;C;34;105009;406907,8;6599668,17;0;113;85;C;636;118611;419112,29;6594389,35;0;I;2024;1;Permanent horaire;18611;10,908
01/01/2024;A0083;1604;113;85;C;636;118611;419112,29;6594389,35;0;115;85;C;240;120215;420611,33;6594885,68;0;I;2024;1;Permanent horaire;16802;11,576
01/01/2024;A0083;1800;115;85;C;240;120215;420611,33;6594885,68;0;117;79;C;40;122015;422342,37;6595353,96;0;I;2024;1;Permanent horaire;16802;11,576
01/01/2024;A0083;2200;117;79;C;40;122015;422342,37;6595353,96;0;119;85;C;240;124215;424513,02;6595695,62;0;I;2024;1;Permanent horaire;16802;11,576
01/01/2024;A0083;15546;119;85;C;240;124215;424513,02;6595695,62;0;134;79;C;786;139761;439068,34;6596160,87;0;I;2024;1;Permanent horaire;16802;11,576
01/01/2024;A0083;8147;134;79;C;786;139761;439068,34;6596160,87;0;142;79;C;933;147908;443450,87;6589364,53;0;I;2024;1;Permanent horaire;19438;15,603
01/01/2024;A0083;3207;142;79;C;933;147908;443450,87;6589364,53;0;146;79;C;140;151115;446284,24;6588117,5;0;I;2024;1;Permanent horaire;21274;15,535
01/01/2024;A0085;14125;0;49;C;0;0;448793,35;6721110,98;0;14;49;C;829;14125;459638,79;6712840,95;0;I;2024;1;Permanent horaire;14552;10,147
01/01/2024;A0085;9722;14;49;C;829;14125;459638,79;6712840,95;0;24;49;C;570;23847;464711,18;6705101,13;0;I;2024;1;Permanent horaire;14159;10,186
01/01/2024;A0085;12962;24;49;C;570;23847;464711,18;6705101,13;0;37;49;C;555;36809;470784,97;6694637,25;0;I;2024;1;Permanent horaire;13890;10,38
01/01/2024;A0085;11079;37;49;C;555;36809;470784,97;6694637,25;0;48;49;C;640;47888;479925,03;6690256,87;0;I;2024;1;Permanent horaire;14516;12,447
01/01/2024;A0085;6512;48;49;C;640;47888;479925,03;6690256,87;0;55;37;C;165;54400;485827,6;6687887,72;0;I;2024;1;Permanent horaire;14516;12,447
01/01/2024;A0085;25515;55;37;C;165;54400;485827,6;6687887,72;0;80;37;C;680;79915;507188,18;6695717,78;0;I;2024;1;Permanent horaire;15206;12,042
01/01/2024;A0085;3026;80;37;C;680;79915;507188,18;6695717,78;0;83;37;C;700;82941;510003,06;6694546,44;0;I;2024;1;Permanent horaire;24193;8,606
01/01/2024;A0085;7137;83;37;C;700;82941;510003,06;6694546,44;0;90;37;C;825;90078;516191,6;6692229,35;0;I;2024;1;Permanent horaire;22507;8,971
01/01/2024;A0085;9608;90;37;C;825;90078;516191,6;6692229,35;0;100;37;C;439;99686;525656,95;6691653,15;0;I;2024;1;Permanent horaire;13935;12,946
01/01/2024;A0085;8518;100;37;C;439;99686;525656,95;6691653,15;0;108;37;C;955;108204;533917,18;6692121,97;0;I;2024;1;Permanent horaire;17103;11,51
01/01/2024;A0085;13785;108;37;C;955;108204;533917,18;6692121,97;0;122;37;C;736;121989;547385,32;6689568,35;0;I;2024;1;Permanent horaire;18885;11,667
01/01/2024;A0085;10949;122;37;C;736;121989;547385,32;6689568,35;0;133;37;C;684;132938;558063,41;6689837,92;0;I;2024;1;Permanent horaire;15419;12,341
01/01/2024;A0085;98;133;37;C;684;132938;558063,41;6689837,92;0;133;37;C;782;133036;558153,37;6689835,28;0;I;2024;1;Permanent horaire;15419;12,341
01/01/2024;A0085;760;133;37;C;782;133036;558153,37;6689835,28;0;134;37;C;550;133796;558925,95;6689867,69;0;I;2024;1;Permanent horaire;15419;12,341
01/01/2024;A0085;17582;134;37;C;550;133796;558925,95;6689867,69;0;152;41;C;138;151378;575835,27;6690767,69;0;I;2024;1;Permanent horaire;15419;12,341
01/01/2024;A0085;11162;152;41;C;138;151378;575835,27;6690767,69;0;163;41;C;300;162540;586672,53;6693065,43;0;I;2024;1;Permanent horaire;15300;12,903
01/01/2024;A0085;21350;163;41;C;300;162540;586672,53;6693065,43;0;184;41;C;650;183890;606973,6;6691924,29;0;I;2024;1;Permanent horaire;14740;12,84
01/01/2024;A0085;21460;184;41;C;650;183890;606973,6;6691924,29;0;206;41;C;135;205350;627694,99;6688005,01;0;I;2024;1;Permanent horaire;15546;16,534
01/01/2024;A0087;1550;0;49;C;0;0;434267,19;6705436,44;0;1;49;C;550;1550;432784,04;6705036,97;0;I;2024;1;Permanent horaire;39240;6,312
01/01/2024;A0087;7890;1;49;C;550;1550;432784,04;6705036,97;0;9;49;C;440;9440;428125,2;6698777,9;0;I;2024;1;Permanent horaire;17639;7,726
01/01/2024;A0087;18300;9;49;C;440;9440;428125,2;6698777,9;0;27;49;C;740;27740;417832,45;6688802,24;0;I;2024;1;Permanent horaire;17068;10,933
01/01/2024;A0087;19620;27;49;C;740;27740;417832,45;6688802,24;0;47;49;C;360;47360;409994,31;6672165,61;0;I;2024;1;Permanent horaire;17094;10,6
01/01/2024;A0087;9160;47;49;C;360;47360;409994,31;6672165,61;0;56;49;C;520;56520;405553,83;6664580,38;0;I;2024;1;Permanent horaire;16852;11,186
01/01/2024;A0087;3530;56;49;C;520;56520;405553,83;6664580,38;0;60;49;C;50;60050;402858,1;6662444,66;0;I;2024;1;Permanent horaire;15653;8,714
01/01/2024;A0087;70;60;49;C;50;60050;402858,1;6662444,66;0;60;49;C;120;60120;402829,17;6662389,54;0;I;2024;1;Permanent horaire;15653;8,714
01/01/2024;A0087;330;60;49;C;120;60120;402829,17;6662389,54;0;60;49;C;450;60450;402674,66;6662086,79;0;I;2024;1;Permanent horaire;15653;8,714
01/01/2024;A0087;8090;60;49;C;450;60450;402674,66;6662086,79;0;68;85;C;540;68540;397849,31;6656644,97;0;I;2024;1;Permanent horaire;15653;8,714
01/01/2024;A0087;7730;68;85;C;540;68540;397849,31;6656644,97;0;76;85;C;270;76270;391473,41;6652703,95;0;I;2024;1;Permanent horaire;16077;9,203
01/01/2024;A0087;16325;76;85;C;270;76270;391473,41;6652703,95;0;92;85;C;595;92595;379256,94;6642795,53;0;I;2024;1;Permanent horaire;16899;8,219
01/01/2024;A0087;20167;92;85;C;595;92595;379256,94;6642795,53;0;112;85;C;762;112762;367376,87;6628074,62;0;I;2024;1;Permanent horaire;12973;5,635
01/01/2024;A0087N;1360;1;49;C;120;1120;436697,97;6716308,2;0;2;49;C;480;2480;436601,88;6714996,98;0;I;2024;1;Permanent horaire;68702;7,025
01/01/2024;A0087N;1240;2;49;C;480;2480;436601,88;6714996,98;0;3;49;C;720;3720;435941,39;6713983,96;0;I;2024;1;Permanent horaire;68642;6,474
01/01/2024;A0087N;920;3;49;C;720;3720;435941,39;6713983,96;0;4;49;C;640;4640;435272,55;6713362,05;0;I;2024;1;Permanent horaire;72729;6,391
01/01/2024;A0087N;820;4;49;C;640;4640;435272,55;6713362,05;0;5;49;C;460;5460;435054,56;6712580,79;0;I;2024;1;Permanent horaire;80001;5,704
01/01/2024;A0087N;1090;6;49;C;140;6140;435216,76;6711943,17;0;7;49;C;230;7230;435246,24;6710879,67;0;I;2024;1;Permanent horaire;54308;7,032
01/01/2024;A0088;14590;1;61;C;0;1000;492352,83;6841365,83;0;15;61;C;590;15590;479738,2;6847347,69;0;I;2024;1;Permanent horaire;6755;15,495
01/01/2024;A0088;18847;15;61;C;590;15590;479738,2;6847347,69;0;34;61;C;437;34437;470234,93;6862022,6;0;I;2024;1;Permanent horaire;7509;13,458
01/01/2024;A0088;270;34;61;C;437;34437;470234,93;6862022,6;0;34;61;C;707;34707;470149,79;6862197,49;0;I;2024;1;Permanent horaire;7509;13,458
01/01/2024;A0088;31;34;61;C;707;34707;470149,79;6862197,49;0;34;61;C;738;34738;470093,99;6862304,04;0;I;2024;1;Permanent horaire;7509;13,458
01/01/2024;A0088;169;34;61;C;738;34738;470093,99;6862304,04;0;34;61;C;907;34907;470046,11;6862399,55;0;I;2024;1;Permanent horaire;7509;13,458
01/01/2024;A0088;144;34;61;C;907;34907;470046,11;6862399,55;0;35;61;C;51;35051;469956,97;6862580,04;0;I;2024;1;Permanent horaire;7509;13,458
01/01/2024;A0088;4877;39;14;C;898;39898;466846,04;6866264,31;0;44;14;C;775;44775;463927,15;6870101,81;0;I;2024;1;Permanent horaire;11619;12,977
01/01/2024;A0089;10375;19;33;C;0;385;441192,57;6424595,33;0;29;33;C;375;10760;444016,15;6434217,96;0;I;2024;1;Permanent horaire;18859;9,035
01/01/2024;A0089;14085;29;33;C;375;10760;444016,15;6434217,96;0;43;33;C;460;24845;456176,94;6439237,13;0;I;2024;1;Permanent horaire;17676;9,357
01/01/2024;A0089;11135;43;33;C;460;24845;456176,94;6439237,13;0;54;33;C;595;35980;466765,73;6437551,54;0;I;2024;1;Permanent horaire;15636;9,987
01/01/2024;A0089;9680;54;33;C;595;35980;466765,73;6437551,54;0;64;24;C;275;45660;475672,05;6435568,14;0;I;2024;1;Permanent horaire;15636;9,987
01/01/2024;A0089;18880;64;24;C;275;45660;475672,05;6435568,14;0;83;24;C;155;64540;493692,9;6438233,89;0;I;2024;1;Permanent horaire;14747;10,422
01/01/2024;A0089;7464;83;24;C;155;64540;493692,9;6438233,89;0;90;24;C;619;72004;498018,36;6444195,31;0;I;2024;1;Permanent horaire;13783;11,231
01/01/2024;A0089;12333;90;24;C;619;72004;498018,36;6444195,31;0;102;24;C;952;84337;507339,3;6452026,17;0;I;2024;1;Permanent horaire;13783;11,231
01/01/2024;A0089;13263;102;24;C;952;84337;507339,3;6452026,17;0;116;24;C;215;97600;519196,27;6451707,9;0;I;2024;1;Permanent horaire;12750;10,933
01/01/2024;A0089;8971;116;24;C;215;97600;519196,27;6451707,9;0;125;24;C;185;106571;527369,01;6452222,85;0;I;2024;1;Permanent horaire;18010;13,478
01/01/2024;A0089;31910;125;24;C;185;106571;527369,01;6452222,85;0;157;24;C;95;138481;556025,1;6451859,45;0;I;2024;1;Permanent horaire;12660;11,88
01/01/2024;A0089;7705;157;24;C;95;138481;556025,1;6451859,45;0;164;24;C;800;146186;562895,2;6453268,82;0;I;2024;1;Permanent horaire;12646;12,233
01/01/2024;A0089;11072;164;24;C;800;146186;562895,2;6453268,82;0;175;19;C;872;157258;572905,11;6451837,19;0;I;2024;1;Permanent horaire;12646;12,233
01/01/2024;A0089;8018;175;19;C;872;157258;572905,11;6451837,19;0;183;19;C;890;165276;579957,39;6454065,79;0;I;2024;1;Permanent horaire;13931;12,067
01/01/2024;A0089;7535;183;19;C;990;165376;579998,62;6454160,49;0;202;19;C;904;172911;591422,11;6465632,68;0;I;2024;1;Permanent horaire;10547;13,24
01/01/2024;A0089;13041;202;19;C;904;172911;591422,11;6465632,68;0;215;19;C;945;185952;602815,02;6470571,93;0;I;2024;1;Permanent horaire;11981;12,386
01/01/2024;A0089;8261;215;19;C;945;185952;602815,02;6470571,93;0;224;19;C;206;194213;610059,15;6468755,22;0;I;2024;1;Permanent horaire;12954;13,092
01/01/2024;A0089;18298;224;19;C;206;194213;610059,15;6468755,22;0;242;19;C;504;212511;623405,75;6479655,02;0;I;2024;1;Permanent horaire;12862;12,428
01/01/2024;A0089;24381;242;19;C;504;212511;623405,75;6479655,02;0;266;19;C;885;236892;642656,8;6490903,74;0;I;2024;1;Permanent horaire;12247;12,779
01/01/2024;A0089;16150;266;19;C;885;236892;642656,8;6490903,74;0;283;19;C;35;253042;654667,26;6498618,21;0;I;2024;1;Permanent horaire;11659;13,432
01/01/2024;A0089;6870;283;19;C;35;253042;654667,26;6498618,21;0;289;19;C;905;259912;659456,01;6502839,19;0;I;2024;1;Permanent horaire;11971;13,107
01/01/2024;A0089;16740;289;19;C;905;259912;659456,01;6502839,19;0;306;63;C;645;276652;675038,11;6508045,9;0;I;2024;1;Permanent horaire;11971;13,107
01/01/2024;A0089;22855;306;63;C;645;276652;675038,11;6508045,9;0;329;63;C;500;299507;685812,06;6526031,68;0;I;2024;1;Permanent horaire;11458;12,891
01/01/2024;A0089;20480;329;63;C;500;299507;685812,06;6526031,68;0;349;63;C;980;319987;699373,85;6539690,46;0;I;2024;1;Permanent horaire;11222;13,572
01/01/2024;A0089;15818;349;63;C;980;319987;699373,85;6539690,46;0;407;63;C;243;335805;717994,4;6525465,68;0;I;2024;1;Permanent horaire;12350;13,024
01/01/2024;A0089;11838;407;63;C;243;335805;717994,4;6525465,68;0;419;63;C;81;347643;729333,13;6527980,83;0;I;2024;1;Permanent horaire;31505;9,113
01/01/2024;A0089;9784;419;63;C;81;347643;729333,13;6527980,83;0;428;63;C;865;357427;738802,57;6529186,57;0;I;2024;1;Permanent horaire;29349;9,738
01/01/2024;A0089;11197;428;63;C;865;357427;738802,57;6529186,57;0;440;63;C;62;368624;748250,87;6531501,3;0;I;2024;1;Permanent horaire;27350;10,746
